id,transfer_id,source_release,source_order,source_file,source_folder,trade_date,address_raw,note_raw,unit_price_ping,unit_price_m2,district,trade_year,trade_month,trade_quarter,trade_ym,trade_yq,building_type,main_use,main_use_missing,material,building_age,building_area_m2,building_area_ping,main_building_area_m2,main_building_area_ping,auxiliary_area_m2,balcony_area_m2,land_area_m2,floor,total_floor,floor_ratio,is_basement,multi_floor,rooms,living_rooms,bathrooms,has_management,has_elevator,has_parking,parking_area_m2,total_price,total_price_wan,parking_price
RPOOMLSJKHIGFCA47EA,0003,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-01,臺北市中山區市民大道三段１６９號十三樓之３,,63.41586539050001,191833,中山區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼筋混凝土造,14.666666666666666,68.81,20.815025780563467,24.54,7.423350278375635,1.86,3.41,8.81,13.0,13.0,1.0,0,0,2,1,1,1.0,1.0,0,0.0,13200000,1320.0,0
RPPNMLKKKHIGFDA76DA,0011,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-01,臺北市信義區吳興街２８４巷２０號四樓,,61.13421258350001,184931,信義區,2023,2,1,2023-02,2023Q1,公寓(5樓含以下無電梯),住家用,0,鋼筋混凝土造,48.662559890485966,94.63,28.6255760734591,94.63,28.6255760734591,0.0,0.0,39.25,4.0,4.0,1.0,0,1,3,2,2,0.0,0.0,0,0.0,17500000,1750.0,0
RPPNMLOKKHIGFFA47EA,,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-08,臺北市大安區和平東路三段３４６巷２１號三樓,,47.0495850125,142325,大安區,2023,2,1,2023-02,2023Q1,公寓(5樓含以下無電梯),住家用,0,鋼筋混凝土造,,45.67,13.815175518069081,45.67,13.815175518069081,0.0,0.0,16.12,3.0,4.0,0.75,0,1,2,1,1,0.0,0.0,0,0.0,6500000,650.0,0
RPPNMLPKKHIGFEA47EA,0015,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-03,臺北市士林區延平北路八段２巷５５弄２０號二樓,,36.84627961,111460,士林區,2023,2,1,2023-02,2023Q1,公寓(5樓含以下無電梯),住家用,0,加強磚造,60.596851471594796,69.98,21.168950793835656,69.98,21.168950793835656,0.0,0.0,29.67,2.0,3.0,0.6666666666666666,0,0,2,1,1,0.0,0.0,0,0.0,7800000,780.0,0
RPVPMLKKKHIGFEA67DA,0024,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-04,臺北市士林區中山北路七段９號二樓,陽台外推；,63.09123730350001,190851,士林區,2023,2,1,2023-02,2023Q1,華廈(10層含以下有電梯),住家用,0,鋼筋混凝土造,34.893908281998634,162.43,49.13507684256538,142.8,43.19700161988756,0.0,11.36,31.69,2.0,7.0,0.2857142857142857,0,0,2,1,2,1.0,1.0,0,0.0,31000000,3100.0,0
RPSOMLOKKHIGFDA57DA,0030,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-02,臺北市松山區南京東路五段２３９號五樓之１３,,90.2449552935,272991,松山區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼筋混凝土造,13.842573579739904,51.65,15.624125585904707,30.41,9.19902534496345,0.0,3.67,4.16,5.0,18.0,0.2777777777777778,0,0,1,1,1,1.0,1.0,0,0.0,14100000,1410.0,0
RPSNMLPKKHIGFEA77EA,0031,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-08,臺北市北投區磺港路８號九樓,,51.1666096515,154779,北投區,2023,2,1,2023-02,2023Q1,華廈(10層含以下有電梯),住家用,0,鋼筋混凝土造,34.09445585215606,117.91,35.66777633754161,101.32,30.64930114934879,0.0,11.32,16.22,9.0,9.0,1.0,0,0,3,1,2,0.0,1.0,0,0.0,18250000,1825.0,0
RPOUMLOJJHIGFDA67EA,,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-05,臺北市松山區民生東路五段１７０號七樓之２,,78.355699541,237026,松山區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼筋混凝土造,43.71252566735113,120.24,36.37260136397255,93.38,28.247451059279413,0.0,10.26,14.7,7.0,15.0,0.4666666666666667,0,0,3,2,2,1.0,1.0,0,0.0,28500000,2850.0,0
RPRNMLRKKHIGFCA67EA,,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-03,臺北市中山區建國北路三段８０巷１號八樓,,62.745121614000006,189804,中山區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼筋混凝土造,35.082819986310746,135.93,41.118826541956,118.56,35.86440134491505,1.11,10.69,19.31,8.0,11.0,0.7272727272727273,0,0,3,2,2,1.0,1.0,0,0.0,25800000,2580.0,0
RPVNMLSKKHIGFBA97DA,,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-10,臺北市萬華區雙園街６７巷３弄１號四樓,,36.218841617,109562,萬華區,2023,2,1,2023-02,2023Q1,公寓(5樓含以下無電梯),住家用,0,鋼筋混凝土造,51.474332648870636,40.16,12.148400455565016,40.16,12.148400455565016,0.0,0.0,13.38,4.0,4.0,1.0,0,1,3,1,1,0.0,0.0,0,0.0,4400000,440.0,0
RPROMLRKKHIGFCA67DA,0045,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-08,臺北市內湖區新明路３１２巷２之６號,,36.4333870635,110211,內湖區,2023,2,1,2023-02,2023Q1,華廈(10層含以下有電梯),住家用,0,鋼筋混凝土造,9.084188911704311,290.17,87.77642829161606,72.42,21.907050821514407,6.21,7.55,34.87,1.0,6.0,0.16666666666666666,0,1,3,2,2,0.0,1.0,1,134.73,31980000,3198.0,0
RPWNMLSKKHIGFFA48DA,,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-02,臺北市大安區和平東路三段４１６巷５號七樓,,62.91074144250001,190305,大安區,2023,2,1,2023-02,2023Q1,華廈(10層含以下有電梯),住家用,0,鋼筋混凝土造,36.65160848733744,139.25,42.12312657961724,101.68,30.758201153432545,0.0,18.07,48.67,7.0,7.0,1.0,0,0,3,2,2,1.0,1.0,0,0.0,26500000,2650.0,0
RPRNMLRKKHIGFBA47DA,0048,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-05,臺北市中正區中華路一段７號四樓之７,,86.36826122400001,261264,中正區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼筋混凝土造,7.145790554414784,69.47,21.01467578805034,34.0,10.285000385687514,0.0,3.26,4.34,4.0,15.0,0.26666666666666666,0,0,1,1,1,1.0,1.0,1,11.75,18150000,1815.0,0
RPOOMLSKKHIGFBA37DA,,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-10,臺北市萬華區雙園街６７巷３弄１號三樓,,36.218841617,109562,萬華區,2023,2,1,2023-02,2023Q1,公寓(5樓含以下無電梯),住家用,0,鋼筋混凝土造,51.474332648870636,40.16,12.148400455565016,40.16,12.148400455565016,0.0,0.0,13.38,3.0,4.0,0.75,0,1,3,1,1,0.0,0.0,0,0.0,4400000,440.0,0
RPRPMLOKKHIGFBA37DA,,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-09,臺北市中正區濟南路二段１５號五樓之５,陽台外推；,93.736855989,283554,中正區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼筋混凝土造,16.030116358658454,65.97,19.955925748347212,25.29,7.6502252868834475,3.74,2.05,10.21,5.0,11.0,0.45454545454545453,0,0,2,1,1,1.0,1.0,1,18.36,15500000,1550.0,2000000
RPPNMLLLKHIGFAA76EA,,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-04,臺北市文山區木柵路二段１１５號,,114.49718578900001,346354,文山區,2023,2,1,2023-02,2023Q1,公寓(5樓含以下無電梯),住家用,0,加強磚造,,76.8,23.23200087120003,76.8,23.23200087120003,0.0,0.0,30.33,1.0,3.0,0.3333333333333333,0,1,0,1,1,0.0,0.0,0,0.0,26600000,2660.0,0
RPVNMLOKKHIGFEA87DA,,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-13,臺北市北投區光明路２４２號四樓之７,,56.07239459150001,169619,北投區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼骨鋼筋混凝土造,13.489390828199863,53.06,16.0506506018994,28.23,8.539575320234075,1.22,3.4,7.73,4.0,19.0,0.21052631578947367,0,0,1,1,1,1.0,1.0,0,0.0,9000000,900.0,0
RPQNMLQJKHIGFAA07DA,,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-03,臺北市文山區興隆路四段２之５號十三樓,,51.7517335965,156549,文山區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼筋混凝土造,6.05886379192334,288.6,87.30150327380638,141.51,42.806776605254115,10.79,18.67,39.71,13.0,15.0,0.8666666666666667,0,0,3,2,3,1.0,1.0,1,27.89,45180000,4518.0,0
RPQNMLLLKHIGFCA96DA,,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-03,臺北市內湖區民權東路六段４２５號十樓,,87.418839697,264442,內湖區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼筋混凝土造,14.381930184804927,338.22,102.31155383668327,177.16,53.59090200965882,12.43,17.34,60.76,10.0,14.0,0.7142857142857143,0,0,5,2,2,1.0,1.0,1,45.15,83000000,8300.0,5500000
RPWOMLLLKHIGFCA67DA,,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-12,臺北市內湖區民權東路六段１２３巷２７號二樓,,79.13322017300001,239378,內湖區,2023,2,1,2023-02,2023Q1,華廈(10層含以下有電梯),住家用,0,鋼筋混凝土造,13.541409993155373,97.15,29.387876102045354,54.58,16.510450619141896,4.97,4.42,32.7,2.0,5.0,0.4,0,0,2,2,1,1.0,1.0,1,13.6,21500000,2150.0,1500000
RPPPMLLJJIHGFCA86EA,,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-03,臺北市內湖區安泰街１２９巷５號三樓,,39.613882812,119832,內湖區,2023,2,1,2023-02,2023Q1,公寓(5樓含以下無電梯),住家用,0,鋼筋混凝土造,41.72210814510609,100.14,30.292351135963166,71.59,21.655975812099094,0.0,10.85,22.81,3.0,5.0,0.6,0,0,3,2,1,0.0,0.0,0,0.0,12000000,1200.0,0
RPRNMLLLKHIGFCA07DA,0080,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-02,臺北市內湖區江南街７１巷６５弄９號七樓,,49.1507419585,148681,內湖區,2023,2,1,2023-02,2023Q1,華廈(10層含以下有電梯),住家用,0,鋼筋混凝土造,39.006160164271044,104.25,31.53562618258598,70.31,21.268775797579092,0.0,7.13,39.17,7.0,7.0,1.0,0,0,3,2,1,1.0,1.0,0,0.0,15500000,1550.0,0
RPWOMLRJKHIGFCA08DA,,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-06,臺北市內湖區新豐街５８號十三樓,,68.725947836,207896,內湖區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼筋混凝土造,12.758384668035593,326.99,98.91447870929295,159.88,48.36370181363881,12.71,12.99,67.62,13.0,15.0,0.8666666666666667,0,0,3,2,3,1.0,1.0,1,56.58,67980000,6798.0,0
RPPNMLOLKHIGFDA37EA,0082,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-08,臺北市信義區忠孝東路五段７４３巷２１弄２１號五樓,,79.15007967650001,239429,信義區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼筋混凝土造,7.468856947296373,133.15,40.27787651042037,48.97,14.813425555503457,6.0,4.17,19.79,5.0,11.0,0.45454545454545453,0,0,2,2,1,1.0,1.0,1,0.0,31880000,3188.0,0
RPTNMLSJKHIGFCA77DA,,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-01,臺北市中山區長春路２４７號三樓之５,陽台外推；,91.2056164145,275897,中山區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼筋混凝土造,15.077344284736482,39.87,12.060675452275328,24.09,7.2872252732709475,1.09,1.63,4.16,3.0,12.0,0.25,0,0,1,1,1,1.0,1.0,0,0.0,11000000,1100.0,0
RPWNMLLJLHIGFCA57EA,,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-12,臺北市內湖區星雲街７２號三樓,,54.0591715265,163529,內湖區,2023,2,1,2023-02,2023Q1,公寓(5樓含以下無電梯),住家用,0,鋼筋混凝土造,42.288843258042434,102.0,30.855001157062542,88.4,26.741001002787538,0.0,13.6,30.9,3.0,5.0,0.6,0,0,3,2,1,0.0,0.0,0,0.0,16680000,1668.0,0
RPRNMLOLKHIGFAA27EA,0088,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-07,臺北市文山區景華街１２８巷３弄２６號四樓,,47.6347089575,144095,文山區,2023,2,1,2023-02,2023Q1,公寓(5樓含以下無電梯),住家用,0,鋼筋混凝土造,41.17453798767967,102.71,31.069776165116604,80.34,24.30285091135691,0.0,14.26,27.05,4.0,5.0,0.8,0,0,3,2,2,0.0,0.0,0,0.0,14800000,1480.0,0
RPUNMLNLKHIGFAA37DA,,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-01,臺北市文山區羅斯福路六段３９巷２８號三樓,,44.677684275000004,135150,文山區,2023,2,1,2023-02,2023Q1,公寓(5樓含以下無電梯),住家用,0,加強磚造,,93.97,28.425926065972224,93.97,28.425926065972224,0.0,0.0,41.75,3.0,4.0,0.75,0,0,3,2,1,0.0,0.0,0,0.0,12700000,1270.0,0
RPUNMLLJLHIGFEA57EA,,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-18,臺北市北投區豐年路二段８０號二樓,,44.4684280845,134517,北投區,2023,2,1,2023-02,2023Q1,公寓(5樓含以下無電梯),住家用,0,鋼筋混凝土造,45.138945927446954,74.34,22.487850843294407,70.94,21.459350804725652,0.0,3.4,36.5,2.0,5.0,0.4,0,0,3,2,1,0.0,0.0,0,0.0,10000000,1000.0,0
RPTNMLOLKHIGFAA37DA,,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-06,臺北市文山區景華街１３巷６之１號,,70.16231141850001,212241,文山區,2023,2,1,2023-02,2023Q1,華廈(10層含以下有電梯),住家用,0,鋼筋混凝土造,39.52908966461328,154.07,46.606176747731624,115.41,34.911526309182236,19.06,0.0,30.68,1.0,7.0,0.14285714285714285,0,0,4,2,2,1.0,1.0,0,0.0,32700000,3270.0,0
RPPNMLNLKHIGFFA37DA,,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-01,臺北市大安區信義路三段１３４巷４３號四樓,,81.7728894955,247363,大安區,2023,2,1,2023-02,2023Q1,華廈(10層含以下有電梯),住家用,0,鋼筋混凝土造,35.1129363449692,168.78,51.0559519145982,112.69,34.088726278327236,5.81,13.54,50.38,4.0,7.0,0.5714285714285714,0,0,4,2,2,1.0,1.0,0,0.0,41750000,4175.0,0
RPSOMLLLKHIGFFA57DA,,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-01,臺北市大安區基隆路二段１８８號十三樓之１,,92.35735190850001,279381,大安區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼筋混凝土造,14.061601642710473,84.19999999999999,25.47050095514378,40.29,12.187725457039704,1.48,4.2,6.07,13.0,14.0,0.9285714285714286,0,0,2,2,2,1.0,1.0,1,13.15,21650000,2165.0,1800000
RPUNMLMJLHIGFDA47DA,,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-04,臺北市松山區三民路８０巷３號四樓之１,,73.19569973450001,221417,松山區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼筋混凝土造,18.390143737166323,223.56,67.62690253600884,116.2,35.150501318143796,0.0,13.05,48.25,4.0,14.0,0.2857142857142857,0,0,4,2,2,1.0,1.0,1,0.0,49500000,4950.0,0
RPPNMLOLKHIGFCA17DA,0100,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-01,臺北市中山區明水路３９７巷７弄４９號五樓,,69.8720634955,211363,中山區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼筋混凝土造,29.35523613963039,236.56,71.5594026834776,188.27,56.951677135687895,0.59,15.52,39.01,5.0,12.0,0.4166666666666667,0,0,4,2,2,1.0,1.0,1,37.85,50000000,5000.0,0
RPUNMLMJLHIGFEA67EA,0101,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-03,臺北市士林區延平北路五段７１號八樓,,42.6297504675,128955,士林區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼筋混凝土造,6.056125941136208,116.32,35.186801319505044,33.75,10.209375382851576,8.14,4.81,10.21,8.0,12.0,0.6666666666666666,0,0,1,1,1,1.0,1.0,1,44.17,15000000,1500.0,0
RPVOMLRKKHIGFAA87DA,,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-11,臺北市文山區景豐街７２號三樓,,66.75206361250001,201925,文山區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼筋混凝土造,16.21902806297057,125.69,38.02122642579599,81.79,24.741475927805347,0.0,8.82,31.1,3.0,14.0,0.21428571428571427,0,0,3,2,2,1.0,1.0,0,0.0,25380000,2538.0,0
RPPNMLOLKHIGFFA47DA,,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-08,臺北市大安區光復南路２４０巷４８號四樓之２,,93.4475998015,282679,大安區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼筋混凝土造,17.155373032169745,87.93,26.598825997455975,42.05,12.720125477004704,0.8,5.37,10.58,4.0,11.0,0.36363636363636365,0,0,2,1,1,1.0,1.0,1,0.0,24856000,2485.6,1500000
RPQNMLMJLHIGFAA76DA,0107,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-04,臺北市文山區忠順街一段４１巷１８號,,68.45222883800001,207068,文山區,2023,2,1,2023-02,2023Q1,華廈(10層含以下有電梯),住家用,0,鋼筋混凝土造,0.810403832991102,72.44,21.913100821741278,31.66,9.577150359143138,6.51,6.49,15.65,1.0,9.0,0.1111111111111111,0,0,0,0,0,1.0,1.0,0,0.0,15000000,1500.0,0
RPUNMLLJLHIGFDA37DA,,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-18,臺北市松山區三民路１３８號,,127.537846457,385802,松山區,2023,2,1,2023-02,2023Q1,公寓(5樓含以下無電梯),住家用,0,鋼筋混凝土造,52.16974674880219,64.8,19.602000735075027,64.8,19.602000735075027,0.0,0.0,46.0,1.0,4.0,0.25,0,0,0,0,1,0.0,0.0,0,0.0,25000000,2500.0,0
RPQOMLLLKHIGFCA07DA,,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-12,臺北市中山區遼寧街１０１巷１號二樓,,87.5242942385,264761,中山區,2023,2,1,2023-02,2023Q1,華廈(10層含以下有電梯),住家用,0,鋼筋混凝土造,21.481177275838466,42.68,12.910700484151267,25.21,7.626025285975948,2.28,4.42,13.58,2.0,6.0,0.3333333333333333,0,0,1,2,1,1.0,1.0,0,0.0,11300000,1130.0,0
RPRNMLPKKHIGFFA67DA,,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-13,臺北市大安區建國南路二段１１巷１４號,,101.653549907,307502,大安區,2023,2,1,2023-02,2023Q1,華廈(10層含以下有電梯),住家用,0,鋼筋混凝土造,38.09445585215606,96.91,29.31527609932285,71.37,21.58942580960347,11.49,0.0,21.85,1.0,7.0,0.14285714285714285,0,0,3,2,2,1.0,1.0,0,0.0,29800000,2980.0,0
RPPNMLMLKHIGFBA86DA,0110,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-12,臺北市萬華區中華路二段５０４巷３５號十樓,陽台外推；,71.1540469185,215241,萬華區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼筋混凝土造,43.8631074606434,59.84,18.101600678810026,52.57,15.90242559634096,0.0,7.27,16.78,10.0,12.0,0.8333333333333334,0,0,2,1,1,1.0,1.0,0,0.0,12880000,1288.0,0
RPPNMLLJLHIGFEA96DA,,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-10,臺北市士林區福國路９５號三樓之１２,陽台外推；,69.443303181,210066,士林區,2023,2,1,2023-02,2023Q1,華廈(10層含以下有電梯),住家用,0,鋼筋混凝土造,45.50034223134839,45.7,13.824250518409395,40.56,12.269400460102517,0.0,5.14,8.33,3.0,8.0,0.375,0,0,1,1,1,1.0,1.0,0,0.0,9600000,960.0,0
RPUNMLNJKHIGFFA67DA,,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-01,臺北市大安區建國南路一段２７９巷１４號四樓,陽台外推；,107.89156620200002,326372,大安區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼筋混凝土造,35.95893223819302,82.36,24.913900934271282,71.28,21.562200808582528,0.0,11.08,12.07,4.0,14.0,0.2857142857142857,0,0,3,2,1,1.0,1.0,0,0.0,26880000,2688.0,0
RPPNMLQJLHIGFEA47DA,0115,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-21,臺北市北投區清江路１７７巷９號五樓,,35.991073030500004,108873,北投區,2023,2,1,2023-02,2023Q1,公寓(5樓含以下無電梯),住家用,0,鋼筋混凝土造,42.09993155373032,18.37,5.556925208384695,15.89,4.806725180252194,1.54,0.94,6.4,5.0,5.0,1.0,0,0,2,1,1,0.0,0.0,0,0.0,2000000,200.0,0
RPQNMLRKKHIGFDA57DA,,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-09,臺北市信義區忠孝東路五段４６９號十六樓,,129.841978602,392772,信義區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼骨造,2.0561259411362083,236.24,71.46260267984759,167.65,50.71412690177976,9.93,4.76,17.7,16.0,21.0,0.7619047619047619,0,0,3,2,2,1.0,1.0,1,80.16,66900000,6690.0,5600000
RPQNMLQJLHIGFDA57EA,0116,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-16,臺北市信義區莊敬路３９１巷６號三樓,陽台外推；,84.3037984915,255019,信義區,2023,2,1,2023-02,2023Q1,華廈(10層含以下有電梯),住家用,0,鋼筋混凝土造,40.15058179329227,123.52,37.36480140118005,89.59,27.1009760162866,0.0,22.54,25.07,3.0,7.0,0.42857142857142855,0,0,3,2,2,0.0,1.0,0,0.0,31500000,3150.0,0
RPSNMLNJLHIGFBA17DA,0122,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-10,臺北市萬華區西寧南路３０７號七樓之１,,81.313715959,245974,萬華區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼筋混凝土造,6.611909650924025,34.15,10.330375387389076,17.89,5.411725202939695,0.0,1.7,2.96,7.0,13.0,0.5384615384615384,0,0,0,0,0,1.0,1.0,0,0.0,8400000,840.0,0
RPPNMLLJLHIGFDA86DA,,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-20,臺北市松山區三民路１３６巷２６號二樓,含租約；,52.653882323,159278,松山區,2023,2,1,2023-02,2023Q1,華廈(10層含以下有電梯),住家用,0,鋼筋混凝土造,50.54346338124572,37.67,11.395175427319078,37.67,11.395175427319078,0.0,0.0,11.03,2.0,6.0,0.3333333333333333,0,1,1,0,1,1.0,1.0,0,0.0,6000000,600.0,0
RPQNMLLJLHIGFDA96DA,,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-20,臺北市松山區三民路１３６巷３０號二樓,,51.5765269915,156019,松山區,2023,2,1,2023-02,2023Q1,華廈(10層含以下有電梯),住家用,0,鋼筋混凝土造,50.54346338124572,47.43,14.347575538034082,47.43,14.347575538034082,0.0,0.0,14.19,2.0,6.0,0.3333333333333333,0,1,1,0,1,1.0,1.0,0,0.0,7400000,740.0,0
RPSNMLOLKHIGFFA77DA,,112Q1,1121,/home/nas2/Personal/Hank/Esuan/Data/112年第一季/a_lvr_land_a.csv,112年第一季,2023-02-08,臺北市大安區敦化南路一段１３８號十二樓之６,,152.513052132,461352,大安區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼骨鋼筋混凝土造,2.414784394250513,213.66000000000005,64.63215242370573,108.29,32.75772622841473,5.83,7.06,13.57,12.0,23.0,0.5217391304347826,0,0,3,2,2,1.0,1.0,1,32.28,88180000,8818.0,4500000
