current_id,current_trade_date,current_district,current_building_type,current_unit_price_ping,current_building_area_ping,current_building_age,candidate_rank,candidate_id,candidate_trade_date,candidate_unit_price_ping,candidate_building_area_ping,candidate_building_age,candidate_distance,candidate_days_diff,candidate_area_diff_pct,candidate_age_diff
RPPNMLLJKHLGFFA27DA,2026-01-13,大安區,住宅大樓(11層含以上有電梯),100.2766904545,11.966900448758766,47.58658453114305,1,RPQOMLKMKIKGFFA67DA,2025-11-23,121.313053302,11.210650420399393,47.01984941820671,0.09099242045383084,51.0,0.06319514661273991,0.5667351129363425
RPPNMLLJKHLGFFA27DA,2026-01-13,大安區,住宅大樓(11層含以上有電梯),100.2766904545,11.966900448758766,47.58658453114305,2,RPOOMLQJJHLGFFA67DA,2025-11-24,121.50908635250002,13.579225509220956,42.94318959616701,0.10080075638158255,50.0,0.13473205257836202,4.643394934976044
RPPNMLLJKHLGFFA27DA,2026-01-13,大安區,住宅大樓(11層含以上有電梯),100.2766904545,11.966900448758766,47.58658453114305,3,RPPNMLSLKIKGFFA18DA,2025-10-28,118.2046236665,12.68987547587033,43.44421629021218,0.10904871808319505,77.0,0.06041456016177966,4.142368240930871
RPWNMLKLPHOFFAA28DA,2019-04-13,文山區,住宅大樓(11層含以上有電梯),55.7166921255,20.963250786121904,22.74332648870637,1,RPTNMLPKOHOFFAA28DA,2019-03-16,52.036361685,21.67715081289316,19.964407939767284,0.07064342990449159,28.0,0.034054834054834296,2.7789185489390853
RPWNMLKLPHOFFAA28DA,2019-04-13,文山區,住宅大樓(11層含以上有電梯),55.7166921255,20.963250786121904,22.74332648870637,2,RPQNMLRKLHOFFAA87DA,2019-01-23,60.708096897,21.41397580302409,24.854209445585216,0.10742810426082341,80.0,0.021500721500721427,2.1108829568788465
RPWNMLKLPHOFFAA28DA,2019-04-13,文山區,住宅大樓(11層含以上有電梯),55.7166921255,20.963250786121904,22.74332648870637,3,RPSNMLTLKINFFAA28DA,2018-12-02,54.9676012445,20.70310077636628,24.711841204654345,0.11600195453364136,132.0,0.012409812409812312,1.9685147159479754
RPPNMLTKNHOFFAA18DA,2019-03-10,文山區,住宅大樓(11層含以上有電梯),69.13520401900001,51.70027693876038,6.321697467488022,1,RPXNMLMKMHOFFAA08CA,2019-03-08,61.685948100000005,51.87572694533976,1.3333333333333333,0.03577247926831728,2.0,0.0033935989702182376,4.988364134154689
RPPNMLTKNHOFFAA18DA,2019-03-10,文山區,住宅大樓(11層含以上有電梯),69.13520401900001,51.70027693876038,6.321697467488022,2,RPOPMLMLKHOFFAA37DA,2019-01-23,44.092560330000005,54.47117704266913,4.698151950718686,0.06622303203683232,46.0,0.053595459598619104,1.6235455167693358
RPPNMLTKNHOFFAA18DA,2019-03-10,文山區,住宅大樓(11層含以上有電梯),69.13520401900001,51.70027693876038,6.321697467488022,3,RPRNMLPKKHOFFAA57CA,2019-01-07,39.244296049000006,49.68865186332444,2.940451745379877,0.06727488775422208,62.0,0.03890936750336442,3.381245722108145
RPQOMLKLNHPFFAA57CA,2020-02-26,文山區,住宅大樓(11層含以上有電梯),62.219832377500005,22.74195085282316,0.1286789869952087,1,RPTPMLSJNHPFFAA58CA,2020-01-19,60.24098947650001,22.74195085282316,0.0246406570841889,0.03615692427258909,38.0,0.0,0.10403832991101979
RPQOMLKLNHPFFAA57CA,2020-02-26,文山區,住宅大樓(11層含以上有電梯),62.219832377500005,22.74195085282316,0.1286789869952087,2,RPOQMLSJNHPFFAA18CA,2020-02-08,64.5477661745,23.4709758801616,0.0793976728268309,0.054662492895170396,18.0,0.03205639797818579,0.04928131416837779
RPQOMLKLNHPFFAA57CA,2020-02-26,文山區,住宅大樓(11層含以上有電梯),62.219832377500005,22.74195085282316,0.1286789869952087,3,RPVOMLOKNHPFFAA38CA,2020-02-15,62.27669187950001,20.03155075118315,0.0985626283367556,0.05529860806246347,11.0,0.11918063314711379,0.030116358658453093
RPUNMLSLPHGGFAA18DA,2021-07-05,文山區,住宅大樓(11層含以上有電梯),63.223799282,61.86125231979696,5.9575633127994525,1,RPQPMLRLPHGGFAA87DA,2021-04-24,66.716691713,61.86125231979696,5.760438056125941,0.060437681077888106,72.0,0.0,0.19712525667351155
RPUNMLSLPHGGFAA18DA,2021-07-05,文山區,住宅大樓(11層含以上有電梯),63.223799282,61.86125231979696,5.9575633127994525,2,RPQNMLKMMHGGFAA86EA,2021-03-30,54.91900620500001,60.772252278959456,1.894592744695414,0.08105547839375252,97.0,0.017603911980440146,4.0629705681040384
RPUNMLSLPHGGFAA18DA,2021-07-05,文山區,住宅大樓(11層含以上有電梯),63.223799282,61.86125231979696,5.9575633127994525,3,RPVNMLMLRHGGFAA87DA,2021-06-06,56.35669210150001,56.60380212264258,13.06776180698152,0.08452045803454145,29.0,0.08498777506112472,7.110198494182068
RPSNMLRJMHGGFAA37DA,2021-03-01,文山區,住宅大樓(11層含以上有電梯),74.415203821,14.916275559360331,12.336755646817249,1,RPOOMLQJJHGGFAA66DA,2020-11-19,65.7041297675,14.093475528505332,11.841204654346338,0.09964429160724034,102.0,0.05516122490367055,0.4955509924709105
RPSNMLRJMHGGFAA37DA,2021-03-01,文山區,住宅大樓(11層含以上有電梯),74.415203821,14.916275559360331,12.336755646817249,2,RPQPMLPJJHGGFAA96EA,2020-12-15,47.912064319,13.316050499351894,17.232032854209447,0.11676362442111762,76.0,0.1072804704928005,4.895277207392198
RPSNMLRJMHGGFAA37DA,2021-03-01,文山區,住宅大樓(11層含以上有電梯),74.415203821,14.916275559360331,12.336755646817249,3,RPTOMLQJJHGGFAA17DA,2020-11-24,80.3897490515,12.638450473941893,10.151950718685832,0.1306175242238814,97.0,0.15270736158994105,2.184804928131417
RPXNMLLKKIIGFAA47DA,2023-11-19,文山區,住宅大樓(11層含以上有電梯),53.27008064700001,47.90692679650975,26.44216290212184,1,RPSNMLOJKIIGFAA17DA,2023-09-28,59.235039101000005,48.7418268278185,25.54688569472964,0.05161978409269101,52.0,0.017427543095283146,0.8952772073922013
RPXNMLLKKIIGFAA47DA,2023-11-19,文山區,住宅大樓(11層含以上有電梯),53.27008064700001,47.90692679650975,26.44216290212184,2,RPQNMLMLJIIGFAA86DA,2023-11-11,45.385452843500005,46.27040173514006,26.420260095824776,0.09539662266554702,8.0,0.03416051019763842,0.02190280629706365
RPXNMLLKKIIGFAA47DA,2023-11-19,文山區,住宅大樓(11層含以上有電梯),53.27008064700001,47.90692679650975,26.44216290212184,3,RPPPMLOLJIIGFAA17DA,2023-10-29,49.0714031185,48.215476808080375,28.24366872005476,0.10113116631755993,21.0,0.006440613752604628,1.8015058179329202
RPROMLRLJHLGFAA77DA,2025-11-04,文山區,住宅大樓(11層含以上有電梯),99.9242937735,77.33110289991635,14.809034907597535,1,RPTOMLSLMHLGFAA38DA,2025-10-27,60.6390059905,74.62977779861667,15.06091718001369,0.0451418777156644,8.0,0.03493193553434495,0.2518822724161538
RPROMLRLJHLGFAA77DA,2025-11-04,文山區,住宅大樓(11層含以上有電梯),99.9242937735,77.33110289991635,14.809034907597535,2,RPUNMLKMIIKGFAA27DA,2025-10-05,80.43041020700001,84.15247815571793,15.85763175906913,0.07187301621582703,30.0,0.08820998278829621,1.0485968514715953
RPROMLRLJHLGFAA77DA,2025-11-04,文山區,住宅大樓(11層含以上有電梯),99.9242937735,77.33110289991635,14.809034907597535,3,RPXNMLPLJIKGFAA08DA,2025-11-03,81.63404652550001,64.06345240237947,17.149897330595483,0.08488895796921797,1.0,0.17156939446096053,2.3408624229979473
RPVNMLRJJHOFFCA18CA,2018-11-18,內湖區,公寓(5樓含以下無電梯),27.644296484,28.5771760716441,38.27789185489391,1,RPTOMLMLKINFFCA87CA,2018-11-17,43.507436385000005,28.546926070509727,36.88158795345654,0.007899952698270176,1.0,0.0010585371017253493,1.3963039014373706
RPVNMLRJJHOFFCA18CA,2018-11-18,內湖區,公寓(5樓含以下無電梯),27.644296484,28.5771760716441,38.27789185489391,2,RPOQMLPKJINFFCA67CA,2018-10-20,51.0152046985,28.912951084235665,37.44284736481862,0.04417805004948383,29.0,0.011749761829152185,0.8350444900752905
RPVNMLRJJHOFFCA18CA,2018-11-18,內湖區,公寓(5樓含以下無電梯),27.644296484,28.5771760716441,38.27789185489391,3,RPXRMLLKJHOFFCA28CA,2018-11-16,54.59702274600001,24.36032591351222,37.99315537303217,0.05416559801345062,2.0,0.1475600719805229,0.28473648186174216
